	Doculect1	Doculect2	cosDistance
81314	h16gkimpangu2012	je17gwere	0.950487186
81695	h16kikongo	je17gwere	0.950486342
69434	e623akiseri	h131kisundicongokimongo1988	0.950486321
76515	g401mwani	h41mbala	0.950481411
72329	f23sumbwa	h131kisundicongokimongo1988	0.950473050
84801	je25kilegi	p14ngindo	0.950470931
79758	h131kisundicongokimongo1988	m28lambya	0.950470501
75458	g32kwere	p21yao	0.950469285
72349	f23sumbwa	h321soonde	0.950467965
68701	e622akimochi	l35sanga	0.950466229
80049	h16akisikongo2013	n11manda	0.950457802
76681	g412mwiini	jd65hangaza	0.950456433
82350	h321soonde	l34hemba	0.950454567
68365	e621dkibosho	e71aupperpokomo	0.950452237
35568	b51duma	g52ndamba	0.950451214
84294	je21runyambo	p12rufiji	0.950448585
35573	b51duma	g65kinga	0.950447944
89187	n21tumbukamalawi	p14ngindo	0.950431188
84369	je22haya	m21ndali	0.950429382
73396	f33langi	g32kwere	0.950427725
86385	k14lwena	m23nyiha	0.950415927
75206	g32doe	je21runyambo	0.950409523
57718	d12lengola	k21lozi	0.950407164
76477	g401mwani	g42swahili	0.950397164
86600	k31luyana	l12bholu	0.950387209
77554	g43kae	n21tumbukamalawi	0.950384396
75513	g33zaramo	h16cizobe	0.950383579
65642	e53meru	g401mwani	0.950377941
74272	g22anorthpare	s51tshwa	0.950376704
82104	h21akimbundu	l31alubakasai	0.950373975
81643	h16hkinkanu2012	n21tumbukamalawi	0.950372436
74903	g24bondei	l33lubashaba	0.950362349
71665	f12bende	m14rungu	0.950360738
25486	b203samaye	c25abunji	0.950356592
57717	d12lengola	k15mbunda	0.950356131
79962	h16akisikongo2013	h31yaka	0.950354776
84034	je16lusoga	k33kwangali	0.950349832
75836	g35luguru	h111hangala	0.950343842
40035	b77bfumu	f24kimbu	0.950343193
71524	e74atuveta	s41xhosa	0.950336541
70646	e71aupperpokomo	jd65hangaza	0.950332728
76599	g401mwani	n11manda	0.950332412
34845	b501wanzimo	e53tigania	0.950330374
36042	b51dumala	s42zulu	0.950330186
89353	p12rufiji	p15mbunga	0.950327763
74347	g22asu	je22haya	0.950323362
88550	m28lambya	m42bemba	0.950318748
69402	e623akiseri	g23sambaa	0.950308680
86402	k14lwena	n13matengo	0.950304230
76420	g39saghala	m21wanda	0.950303249
72038	f21sukuma	l62nkoya	0.950301864
72330	f23sumbwa	h13kikunyi1989	0.950295984
88456	m24malila	m52lala	0.950294733
84789	je25kilegi	n11manda	0.950294313
81366	h16gkimpangu2012	m21ndali	0.950290495
75940	g35luguru	m62soli	0.950286088
76486	g401mwani	g63bena	0.950271042
74118	g22anorthpare	g42swahili	0.950271036
71715	f12bende	s42zulu	0.950270574
77167	g42dunguja	je17gwere	0.950270498
68605	e622akimochi	g41bajuni	0.950265858
76576	g401mwani	m11pimbwe	0.950264439
64025	e51kikuyu	e52embu	0.950260090
59717	d24songola	l31alubakasai	0.950258220
71535	f12bende	f24kimbu	0.950245613
69869	e623mkuu	je17gwere	0.950243756
85109	je31lumasaaba	s41xhosa	0.950239937
40069	b77bfumu	g52ndamba	0.950234949
58151	d14enya	g62hehe	0.950230843
79311	h111hangala	l31alubakasai	0.950228131
78985	g65kinga	je17gwere	0.950227859
74026	g12kagulu	l11pende	0.950225376
76209	g37kutu	je25jita	0.950224033
71373	e74atuveta	g42swahili	0.950222536
35570	b51duma	g62hehe	0.950222222
88459	m24malila	m62soli	0.950220551
69393	e623akiseri	f32nyaturucha	0.950219630
73421	f33langi	h111hangala	0.950214515
78291	g52ndamba	l62nkoya	0.950214216
68357	e621dkibosho	e622cmamba	0.950204607
87241	l221lwalwa	p23simakonde	0.950203714
73508	f33langi	m12lungwa	0.950203514
82126	h21akimbundu	m31nyakyusa	0.950198621
80004	h16akisikongo2013	k15mbunda	0.950188047
74930	g24bondei	m64tonga	0.950187173
73028	f32nyaturucha	g22anorthpare	0.950176273
80016	h16akisikongo2013	l31alubakasai	0.950173333
79805	h131kisundicongokimongo1988	zaambojarawan	0.950161045
63776	dugurijarawan	p21yao	0.950160016
34583	b501wanzie	g65kinga	0.950159313
57719	d12lengola	k31luyana	0.950154703
69211	e622cvunjo	g39saghala	0.950153092
996	a122bakundu	c41ngombe	0.950152176
88000	m11pimbwe	p15mbunga	0.950139967
74694	g23sambaa	je22haya	0.950132153
76159	g37kutu	g61sangu	0.950119791
82016	h16kimbeko	n13matengo	0.950114160
73209	f32nyaturuwil	g22anorthpare	0.950108296
68775	e622clema	e72agiryama	0.950102170
84041	je16lusoga	l23songe	0.950097597
71722	f21ntuzu	f22nyamwezi	0.950069209
40068	b77bfumu	g51pogoro	0.950068905
73922	g11gogo	zaambojarawan	0.950068282
68384	e621dkibosho	g22anorthpare	0.950049159
85733	je41maragoli	p11ndengeleko	0.950040246
86976	l11pende	l13kwese	0.950034571
73820	g11gogo	je23zinza	0.950025911
81682	h16kikongo	h42hunganna	0.950025326
70574	e71aupperpokomo	f23sumbwa	0.950023648
66773	e541chuka	je11runyoro	0.950022310
76513	g401mwani	h321soonde	0.950016733
40177	b77bfumu	m52lala	0.950015936
69214	e622cvunjo	g41bajuni	0.950014201
89185	n21tumbukamalawi	p12rufiji	0.950007307
80575	h16cimbala	m14rungu	0.950006240
82648	h41mbala	s41xhosa	0.950003933
54433	c52soko	c55lokele	0.949999323
75690	g34nguungulu	h16kimbeko	0.949987968
75000	g31zigua	h13kikunyi1989	0.949984036
77366	g42swahili	l41kaonde	0.949976969
89267	n42kunda	s53tsonga	0.949966110
81641	h16hkinkanu2012	n13matengo	0.949965832
62041	d32birabunia	h16akisikongo2013	0.949963136
76632	g401mwani	s53tsonga	0.949956612
65630	e53meru	g22bsouthpare	0.949953262
83389	jd67kivinza	l221lwalwa	0.949944529
76593	g401mwani	m61lenje	0.949942910
43013	b863pindi	b86dinga	0.949936929
70788	e72agiryama	g35luguru	0.949928338
75004	g31zigua	h16cilinji	0.949928273
35398	b51duma	b63ndumu	0.949925166
70834	e72agiryama	h32suku	0.949921560
88136	m14rungu	m15mambwe	0.949912003
79905	h13kikunyi1989	m62soli	0.949909875
84670	je25jita	m14rungu	0.949906066
68588	e622akimochi	g12kagulu	0.949905880
81373	h16gkimpangu2012	m31nyakyusa	0.949891263
74988	g31zigua	g51pogoro	0.949891181
74484	g22bsouthpare	h13kikunyi1989	0.949880625
88909	m64tonga	p12rufiji	0.949880097
74977	g31zigua	g39saghala	0.949877037
68776	e622clema	e73digo	0.949876205
71958	f21sukuma	h16akisikongo2013	0.949869801
71412	e74atuveta	h42hunganna	0.949860762
84296	je21runyambo	p14ngindo	0.949857305
75353	g32kwere	h16kikongo	0.949856615
57776	d12lengola	p21yao	0.949848054
74349	g22asu	je24kerebe	0.949842248
37619	b602kaningisud	m21ndali	0.949829757
72309	f23sumbwa	g412mwiini	0.949829231
82632	h41mbala	p15mbunga	0.949827081
80675	h16cizobe	je41maragoli	0.949817737
73523	f33langi	m54lamba	0.949816046
88895	m62soli	zaambojarawan	0.949815669
79765	h131kisundicongokimongo1988	m62soli	0.949807962
84791	je25kilegi	n13matengo	0.949804957
65757	e53meru	m28lambya	0.949802537
71321	e74adawida	p25mabia	0.949799635
72757	f25bungu	k11ciokwe	0.949798772
82003	h16kimbeko	m31nyakyusa	0.949798370
88912	m64tonga	p15mbunga	0.949797714
62080	d32birabunia	je25jita	0.949797454
84636	je25jita	je41maragoli	0.949793103
81400	h16gkimpangu2012	p23simakonde	0.949788135
82589	h41mbala	l34hemba	0.949786719
72543	f24kimbu	jd67kivinza	0.949786392
71145	e73digo	s53tsonga	0.949785546
74342	g22asu	je14rukiga	0.949784564
82731	h42hunganna	m61lenje	0.949781524
88724	m42bemba	s42zulu	0.949773508
81804	h16kimbatangidinga	h321soonde	0.949754061
82374	h321soonde	m61lenje	0.949753461
81997	h16kimbeko	m21wanda	0.949752924
72046	f21sukuma	m22namwanga	0.949739975
68573	e622akimochi	e74adawida	0.949738490
80037	h16akisikongo2013	m28lambya	0.949738078
77325	g42swahili	je21runyambo	0.949726577
68865	e622clema	je21runyambo	0.949725493
76283	g37kutu	p11ndengeleko	0.949725444
61995	d32birabunia	f24kimbu	0.949724707
79181	g66wanji	m15mambwe	0.949721079
87497	l33lubashaba	n13matengo	0.949717254
80254	h16bkindibu2013	je17gwere	0.949714248
40456	b78wuumu	k31luyana	0.949694026
69321	e622cvunjo	m21ndali	0.949670350
81678	h16kikongo	h31yaka	0.949666319
79178	g66wanji	m12lungwa	0.949664275
38262	b63ndumu	m21ndali	0.949655267
84685	je25jita	m62soli	0.949647199
85314	je401ngoreme	je45nata	0.949645624
75986	g36kami	g42aamu	0.949643325
78940	g64pangwa	s44ndebele	0.949642770
77009	g42aamu	je17gwere	0.949642479
85096	je31lumasaaba	p23simakonde	0.949639330
84095	je16lusoga	r11umbundu	0.949638658
75158	g32doe	g51pogoro	0.949634998
79157	g66wanji	k31luyana	0.949634396
79258	h111hangala	h321soonde	0.949629418
57778	d12lengola	p23simakonde	0.949622819
53605	c41ngombe	p13matumbi	0.949613647
79780	h131kisundicongokimongo1988	p12rufiji	0.949604955
77088	g42aamu	p11ndengeleko	0.949597768
69616	e623dkeni	g42aamu	0.949593912
51700	c36dlingala	p12rufiji	0.949587273
86457	k15mbunda	m11pimbwe	0.949586684
75581	g33zaramo	l33lubashaba	0.949582684
68337	e621csiha	p31emakhua	0.949573285
75390	g32kwere	je41maragoli	0.949571306
87489	l33lubashaba	m61lenje	0.949567945
76902	g41bajuni	m21ndali	0.949561201
75013	g31zigua	h16hkinkanu2012	0.949561012
74081	g12kagulu	p25mabia	0.949557933
24724	b201ndasa	b501wanzimo	0.949556960
72613	f24kimbu	m54lamba	0.949556388
75527	g33zaramo	h32suku	0.949555000
73916	g11gogo	s41xhosa	0.949545983
75711	g34nguungulu	je22haya	0.949540633
76999	g42aamu	jd64shubi	0.949525472
76614	g401mwani	p22mwera	0.949523570
81031	h16dciwoyodrc2012	h16gkimpangu2012	0.949513864
40495	b78wuumu	m64tonga	0.949507704
83597	je12rutooro	je45nata	0.949506969
84585	je24kerebe	m62soli	0.949506955
86621	k31luyana	m22namwanga	0.949499844
69814	e623mkuu	g41bajuni	0.949499221
74474	g22bsouthpare	g61sangu	0.949486538
77046	g42aamu	l31alubakasai	0.949482166
75598	g33zaramo	m24malila	0.949481115
62018	d32birabunia	g401mwani	0.949478186
74526	g22bsouthpare	je25mkwaya	0.949473160
70721	e71aupperpokomo	m64tonga	0.949470833
77535	g43kae	m23nyiha	0.949467236
78515	g62hehe	h16cizobe	0.949466016
68667	e622akimochi	je25mkwaya	0.949445596
88889	m62soli	s41xhosa	0.949443316
72724	f25bungu	jd64shubi	0.949439029
70176	e65gweno	e73digo	0.949438798
79961	h16akisikongo2013	h21akimbundu	0.949438236
76312	g39saghala	g41bajuni	0.949435035
68863	e622clema	je16lusoga	0.949431602
75548	g33zaramo	je25kilegi	0.949431277
76100	g36kami	m41taabwa	0.949426558
76485	g401mwani	g62hehe	0.949419513
86510	k15mbunda	s42zulu	0.949414522
557	a121mbonge	c24koyo	0.949393978
87051	l12bholu	l31alubakasai	0.949384313
88465	m24malila	n12ngoni	0.949382907
76978	g42aamu	h16cilinji	0.949379981
77471	g43kae	jd65hangaza	0.949378914
88211	m15mambwe	n13matengo	0.949377657
72424	f23sumbwa	m31nyakyusa	0.949376489
75915	g35luguru	l34hemba	0.949374754
73495	f33langi	l221lwalwa	0.949372493
88161	m14rungu	n42kunda	0.949361583
76439	g39saghala	n13matengo	0.949359019
24909	b201ndasa	g65kinga	0.949355437
78656	g63bena	h131kisundicongokimongo1988	0.949354347
35994	b51dumala	m21ndali	0.949349475
62853	d334mbo	p11ndengeleko	0.949348357
86611	k31luyana	l52lunda	0.949330032
89667	s44ndebele	s53tsonga	0.949327897
83898	je15luganda	je16lusoga	0.949322236
85072	je31lumasaaba	m52lala	0.949321150
57562	d12lengola	d32birabunia	0.949320739
76174	g37kutu	h16cimbala	0.949316346
88213	m15mambwe	n21tumbukamalawi	0.949316279
80391	h16cilinji	je21runyambo	0.949309645
493	a121mbonge	b22bngom	0.949296059
86994	l11pende	m21ndali	0.949291407
74606	g22bsouthpare	p25mabia	0.949290667
73052	f32nyaturucha	g51pogoro	0.949290640
74635	g23sambaa	g401mwani	0.949270296
81210	h16flaadi	k15mbunda	0.949264230
71305	e74adawida	n12ngoni	0.949263219
69389	e623akiseri	f23sumbwa	0.949254663
69066	e622cmamba	je16lusoga	0.949252988
79742	h131kisundicongokimongo1988	l41kaonde	0.949251046
86416	k14lwena	p23simakonde	0.949243915
78628	g62hehe	p21yao	0.949243550
64041	e51kikuyu	e56daiso	0.949237768
78074	g51pogoro	h16kimbatangidinga	0.949234699
39192	b71aletekeleconi	k15mbunda	0.949233929
70580	e71aupperpokomo	f33langi	0.949228986
77103	g42aamu	s11shona	0.949218969
77445	g43kae	h13kikunyi1989	0.949218754
47771	c21ngare	c22akwa	0.949218537
82535	h32suku	zaambojarawan	0.949216629
84555	je24kerebe	l221lwalwa	0.949216535
79703	h131kisundicongokimongo1988	je23zinza	0.949203962
74636	g23sambaa	g412mwiini	0.949197592
75290	g32doe	p22mwera	0.949185970
77012	g42aamu	je23zinza	0.949185911
75503	g33zaramo	h111hangala	0.949177682
88663	m41taabwa	p15mbunga	0.949169621
86620	k31luyana	m21wanda	0.949167039
85737	je41maragoli	p15mbunga	0.949147834
76631	g401mwani	s51tshwa	0.949144743
82620	h41mbala	n12ngoni	0.949141639
86540	k21lozi	m15mambwe	0.949137599
74518	g22bsouthpare	je16lusoga	0.949135717
84702	je25jita	p14ngindo	0.949133652
85496	je403suba	je44zanaki	0.949126977
80203	h16akisolongodrc2012	p23simakonde	0.949122759
86417	k14lwena	p25mabia	0.949121588
72062	f21sukuma	n11manda	0.949119327
85110	je31lumasaaba	s42zulu	0.949101748
87362	l31alubakasai	n11manda	0.949078445
78427	g61sangu	l11pende	0.949073156
73447	f33langi	h42hunganna	0.949069119
73032	f32nyaturucha	g24bondei	0.949065104
72538	f24kimbu	jd53shi	0.949059913
35989	b51dumala	m11pimbwe	0.949054326
86647	k31luyana	p12rufiji	0.949052683
86302	k11ciokwe	m21wanda	0.949046683
76600	g401mwani	n12ngoni	0.949045108
87379	l31alubakasai	p25mabia	0.949035298
72334	f23sumbwa	h16cilinji	0.949025904
35727	b51dumala	b701atsitsege	0.949022928
88366	m22namwanga	n12ngoni	0.949019104
84117	je17gwere	je25mkwaya	0.949015698
80497	h16cimbala	h16ckiyombedrc1982	0.949012670
38912	b71aibtekeibalicongo	m54lamba	0.949010557
75016	g31zigua	h16kimbeko	0.949009999
75474	g32kwere	s42zulu	0.949009135
88428	m23nyiha	p15mbunga	0.949002106
81768	h16kikongo	n14mpoto	0.948992878
86459	k15mbunda	m13fipa	0.948988179
83425	jd67kivinza	n12ngoni	0.948985175
70671	e71aupperpokomo	je41maragoli	0.948973293
68980	e622cmamba	e74adawida	0.948970372
70741	e71aupperpokomo	p23simakonde	0.948961698
63646	dugurijarawan	g52ndamba	0.948961635
70001	e64kahe	g31zigua	0.948960412
82649	h41mbala	s42zulu	0.948959050
82844	jd53shi	m41taabwa	0.948954612
67991	e621bmachame	g43kae	0.948948793
72806	f25bungu	n13matengo	0.948944965
34578	b501wanzie	g52ndamba	0.948938900
84833	je25mkwaya	je41maragoli	0.948931412
86561	k21lozi	n13matengo	0.948929617
82052	h21akimbundu	h32suku	0.948929537
76964	g42aamu	g61sangu	0.948927066
72321	f23sumbwa	g62hehe	0.948921428
72025	f21sukuma	l12bholu	0.948915114
84610	je24kerebe	r11umbundu	0.948910066
79964	h16akisikongo2013	h32suku	0.948907801
70014	e64kahe	g42dunguja	0.948907445
83979	je15luganda	p12rufiji	0.948906677
72677	f25bungu	g401mwani	0.948906572
34879	b501wanzimo	f32nyaturuwil	0.948905481
70835	e72agiryama	h41mbala	0.948902788
73931	g12kagulu	g33zaramo	0.948895552
84591	je24kerebe	n12ngoni	0.948893730
40036	b77bfumu	f25bungu	0.948883986
35898	b51dumala	g62hehe	0.948879631
76479	g401mwani	g44angazija	0.948877854
78678	g63bena	h41mbala	0.948876590
16140	a72aewondo	a74abulu	0.948859811
77068	g42aamu	m31nyakyusa	0.948855711
73458	f33langi	je15luganda	0.948848910
75704	g34nguungulu	je12rutooro	0.948840660
72332	f23sumbwa	h16akisolongodrc2012	0.948839763
29738	b252mahongwe	d13metoko	0.948831990
77356	g42swahili	l11pende	0.948824623
88864	m62soli	n21tumbukamalawi	0.948812696
76424	g39saghala	m25safwa	0.948804626
80031	h16akisikongo2013	m21ndali	0.948802786
79011	g65kinga	k21lozi	0.948800859
78864	g64pangwa	k15mbunda	0.948800653
77013	g42aamu	je24kerebe	0.948793875
73389	f33langi	g22anorthpare	0.948788238
75923	g35luguru	m12lungwa	0.948782495
73419	f33langi	g65kinga	0.948776088
88168	m14rungu	p15mbunga	0.948775875
73173	f32nyaturucha	n21tumbukamalawi	0.948764385
74147	g22anorthpare	h16gntandu	0.948763450
77065	g42aamu	m24malila	0.948762951
80434	h16cilinji	l52lunda	0.948750957
58195	d14enya	je17gwere	0.948749204
82784	jd53shi	je17gwere	0.948740557
69383	e623akiseri	e74adawida	0.948740481
85156	je32luyia	m15mambwe	0.948739203
68420	e621dkibosho	h13kikunyi1989	0.948731073
62051	d32birabunia	h16gkimpangu2012	0.948730169
84328	je22haya	je34samialugwe	0.948716500
81927	h16kimbeko	h31yaka	0.948710261
82360	h321soonde	m14rungu	0.948710147
86651	k31luyana	p21yao	0.948707792
81301	h16gkimpangu2012	h42hunganna	0.948702249
81516	h16gntandu	n21tumbukamalawi	0.948698130
71205	e74adawida	h16cizobe	0.948695064
69851	e623mkuu	h21akimbundu	0.948690768
81765	h16kikongo	n11manda	0.948689996
53594	c41ngombe	n11manda	0.948688066
73769	g11gogo	g44dmaore	0.948680872
74765	g23sambaa	n14mpoto	0.948674558
71507	e74atuveta	p14ngindo	0.948669536
88223	m15mambwe	p21yao	0.948662424
40490	b78wuumu	m42bemba	0.948659764
62121	d32birabunia	l62nkoya	0.948655910
86307	k11ciokwe	m28lambya	0.948653661
87289	l23songe	m62soli	0.948650035
69381	e623akiseri	e72agiryama	0.948649012
82596	h41mbala	m11pimbwe	0.948648034
68660	e622akimochi	je17gwere	0.948646946
89266	n42kunda	s51tshwa	0.948642364
58183	d14enya	jd53shi	0.948642203
74865	g24bondei	je21runyambo	0.948640631
76303	g37kutu	s41xhosa	0.948638230
70013	e64kahe	g42aamu	0.948635171
80167	h16akisolongodrc2012	m14rungu	0.948624943
74524	g22bsouthpare	je25jita	0.948623576
35569	b51duma	g61sangu	0.948620210
68367	e621dkibosho	e73digo	0.948602947
28974	b24wumbvu	b602kaningisud	0.948602706
63717	dugurijarawan	k15mbunda	0.948602167
68148	e621csiha	e621dkibosho	0.948598587
86401	k14lwena	n12ngoni	0.948593768
84353	je22haya	l23songe	0.948591962
77457	g43kae	h16gntandu	0.948588046
76602	g401mwani	n14mpoto	0.948580539
58294	d14enya	s41xhosa	0.948578215
46617	c105mbenga	c322zamba	0.948576115
62125	d32birabunia	m14rungu	0.948560956
71294	e74adawida	m41taabwa	0.948560875
81495	h16gntandu	m21wanda	0.948559682
75939	g35luguru	m61lenje	0.948552688
13042	a621nubaca	a62anukalonge	0.948552278
68602	e622akimochi	g39saghala	0.948548251
69257	e622cvunjo	jd53shi	0.948547805
62848	d334mbo	n21tumbukamalawi	0.948545592
74728	g23sambaa	l23songe	0.948537439
88890	m62soli	s42zulu	0.948530648
81508	h16gntandu	m64tonga	0.948529989
34579	b501wanzie	g61sangu	0.948518498
86575	k21lozi	p23simakonde	0.948511161
74165	g22anorthpare	je12rutooro	0.948509769
84783	je25kilegi	m61lenje	0.948508173
89379	p13matumbi	p22mwera	0.948507276
74576	g22bsouthpare	m25safwa	0.948506650
79901	h13kikunyi1989	m42bemba	0.948505297
70170	e64kahe	s53tsonga	0.948495647
76495	g401mwani	h16akisikongo2013	0.948494989
79827	h13kikunyi1989	h42hunganna	0.948490651
76079	g36kami	l33lubashaba	0.948487845
77056	g42aamu	m11pimbwe	0.948480886
86351	k11ciokwe	s51tshwa	0.948477906
88406	m23nyiha	m42bemba	0.948474546
75710	g34nguungulu	je21runyambo	0.948473258
88767	m52lala	s42zulu	0.948471629
77430	g43kae	g44angazija	0.948470114
72655	f24kimbu	zaambojarawan	0.948468395
53529	c41ngombe	je25jita	0.948466694
70986	e73digo	g412mwiini	0.948463956
88619	m31nyakyusa	p21yao	0.948462263
70949	e72agiryama	s42zulu	0.948460227
69801	e623mkuu	g23sambaa	0.948453194
80389	h16cilinji	je16lusoga	0.948445691
75647	g33zaramo	zaambojarawan	0.948436393
69268	e622cvunjo	je16lusoga	0.948417663
78361	g61sangu	h16akisikongo2013	0.948417647
76175	g37kutu	h16cizobe	0.948415826
76090	g36kami	m14rungu	0.948411871
73275	f32nyaturuwil	je12rutooro	0.948411444
62834	d334mbo	m41taabwa	0.948392313
87696	l41kaonde	p11ndengeleko	0.948386704
72573	f24kimbu	k11ciokwe	0.948383305
80708	h16cizobe	m13fipa	0.948377562
77048	g42aamu	l33lubashaba	0.948375789
89500	p23simakonde	s44ndebele	0.948373747
73874	g11gogo	m25safwa	0.948371202
68150	e621csiha	e622clema	0.948370337
83164	jd65hangaza	l221lwalwa	0.948365696
81367	h16gkimpangu2012	m21wanda	0.948359029
58246	d14enya	m15mambwe	0.948357447
73816	g11gogo	je16lusoga	0.948356744
76493	g401mwani	h131kisundicongokimongo1988	0.948350961
67990	e621bmachame	g42swahili	0.948349741
77496	g43kae	je41maragoli	0.948342329
28631	b23mbangwe	b71aletekeleconi	0.948333376
68369	e621dkibosho	e74atuveta	0.948332457
77114	g42aamu	zaambojarawan	0.948328773
76368	g39saghala	je21runyambo	0.948328660
85152	je32luyia	m11pimbwe	0.948321610
75182	g32doe	h16gntandu	0.948315650
85717	je41maragoli	m54lamba	0.948315212
82122	h21akimbundu	m23nyiha	0.948313338
83973	je15luganda	n21tumbukamalawi	0.948309808
74521	g22bsouthpare	je22haya	0.948306385
83958	je15luganda	m31nyakyusa	0.948290768
62101	d32birabunia	k21lozi	0.948289779
63552	d55buyu	p31emakhua	0.948278685
77131	g42dunguja	h131kisundicongokimongo1988	0.948272634
68861	e622clema	je14rukiga	0.948271443
76609	g401mwani	p12rufiji	0.948271224
71935	f21sukuma	g401mwani	0.948269456
75997	g36kami	g63bena	0.948264211
74855	g24bondei	jd65hangaza	0.948261279
76706	g412mwiini	je41maragoli	0.948247752
37324	b602kaninginord	p12rufiji	0.948239592
71599	f12bende	h321soonde	0.948233079
83903	je15luganda	je24kerebe	0.948231456
70003	e64kahe	g32kwere	0.948230038
86467	k15mbunda	m25safwa	0.948228974
79904	h13kikunyi1989	m61lenje	0.948223859
65933	e53meruimenti	je41maragoli	0.948223530
78614	g62hehe	n11manda	0.948219610
62695	d334mbo	f25bungu	0.948219241
80320	h16bkindibu2013	m64tonga	0.948215661
87509	l33lubashaba	p21yao	0.948208467
38911	b71aibtekeibalicongo	m52lala	0.948206810
72036	f21sukuma	l52lunda	0.948205179
74289	g22asu	g412mwiini	0.948196142
70583	e71aupperpokomo	g12kagulu	0.948191900
75930	g35luguru	m23nyiha	0.948182339
75110	g31zigua	n31chewa	0.948182011
58175	d14enya	h16kimbatangidinga	0.948179355
75597	g33zaramo	m23nyiha	0.948164024
1269	a141lefo	a15cakossi	0.948160342
81767	h16kikongo	n13matengo	0.948151648
73902	g11gogo	p22mwera	0.948150004
62707	d334mbo	g24bondei	0.948148842
80729	h16cizobe	n11manda	0.948139919
75289	g32doe	p21yao	0.948136325
