ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
8873	cow, cattle	DNMMumfu2	mbɔ̀ŋ / mbɔ̀ŋbə́	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	9	9.M.C 9.P.C 9.U.V 9.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
8874	cow, cattle	BKBMashi2	ǹnə̀ / bʊ̂nnə̀	n.¹/n n ə.¹/ə	4 4 7	ACZ	NNE	6	6.N.C 6.N.C 6.E.V	2.0 1.5 0.8	n.¹/nnə.¹/ə	0	892	n.¹/n n ə.¹/ə
8875	cow, cattle	KFKMashi1	nə̀ / bʊ̀nə̀	n ə.¹/ə	4 7	AX	NE	22	22.N.C 22.E.V	2.0 1.5	nə.¹/ə	0	892	n - ə.¹/ə
8876	cow, cattle	ABSMissong1	mbɔ̀ŋ ~mbʊ̀ŋ / bàmbɔ̀ŋ ~bàmbʊ̀ŋ	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	1	1.M.C 1.P.C 1.U.V 1.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
8877	cow, cattle	AGAMissong2	mbʊ̀ŋ / bàmbʊ̀ŋbʊ́	m b ʊ.¹/ʊ ŋ	4 1 7 4	ACYN	MPYN	2	2.M.C 2.P.C 2.Y.V 2.N.c	2.0 1.5 1.3 0.8	mbʊ.¹/ʊŋ	0	898	m - b ʊ.¹/ʊ ŋ - -
14839	cow, cattle	NCCMumfu4	mbɔ̀ŋ / ḿmbɔ̂ŋ	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	32	32.M.C 32.P.C 32.U.V 32.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
14840	cow, cattle	MEAMumfu3	mbɔ̀ŋ / mbɔ̂ŋ	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	28	28.M.C 28.P.C 28.U.V 28.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
15291	cow, cattle	NMSMissong4	m̀mbʊ̀ŋ / bàmbʊ̀ŋ	m m b ʊ.¹/ʊ ŋ	4 4 1 7 4	AMBYN	MMPYN	44	44.M.C 44.M.c 44.P.C 44.Y.V 44.N.c	2.0 1.1 1.75 1.3 0.8	mmbʊ.¹/ʊŋ	0	898	m m b ʊ.¹/ʊ ŋ - -
15292	cow, cattle	NDNMissong5	mbʊ̀ŋ / bàmbʊ̀ŋ	m b ʊ.¹/ʊ ŋ	4 1 7 4	ACYN	MPYN	34	34.M.C 34.P.C 34.Y.V 34.N.c	2.0 1.5 1.3 0.8	mbʊ.¹/ʊŋ	0	898	m - b ʊ.¹/ʊ ŋ - -
15741	cow, cattle	BAAMashi4	nə̀ / bʊ̀nə̀bǒː	n ə.¹/ə	4 7	AX	NE	5	5.N.C 5.E.V	2.0 1.5	nə.¹/ə	0	892	n - ə.¹/ə
15742	cow, cattle	NCMMashi5	mbʊ̀ŋ ~ nə̀ / bʊ̀mbʊ̀ŋ ~ bʊ́nə̂	m b ʊ.¹/ʊ ŋ	4 1 7 4	ACYN	MPYN	33	33.M.C 33.P.C 33.Y.V 33.N.c	2.0 1.5 1.3 0.8	mbʊ.¹/ʊŋ	0	898	m - b ʊ.¹/ʊ ŋ - -
16453	cow, cattle	NFKBiya7	m̀bɔ̀ŋ / bə̀mbɔ̀ŋ	m.¹/m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	37	37.M.C 37.P.C 37.U.V 37.N.c	2.0 1.5 1.3 0.8	m.¹/mbɔ.¹/ɔŋ	0	898	m.¹/m - b ɔ.¹/ɔ ŋ - -
16454	cow, cattle	FBCBiya8	mbɔ̀ŋ / bə̀mbɔ̀ŋ	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	13	13.M.C 13.P.C 13.U.V 13.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
16455	cow, cattle	ENBBiya1	mbɔ̀ŋ / bə̀mbɔ̀ŋ	m b ɔ.¹/ɔ ŋ	4 1 7 4	ACYN	MPUN	12	12.M.C 12.P.C 12.U.V 12.N.c	2.0 1.5 1.3 0.8	mbɔ.¹/ɔŋ	0	898	m - b ɔ.¹/ɔ ŋ - -
16456	cow, cattle	ICNBiya2	m̀mbɔ̀ŋ / bə̀m̀mbɔ̀ŋ	m m b ɔ.¹/ɔ ŋ	4 4 1 7 4	AMBYN	MMPUN	14	14.M.C 14.M.c 14.P.C 14.U.V 14.N.c	2.0 1.1 1.75 1.3 0.8	mmbɔ.¹/ɔŋ	0	898	m m b ɔ.¹/ɔ ŋ - -
17944	cow, cattle	NSFBiya5	ⁿbɔ̀ŋ / bə̀ⁿbɔ̀ŋ	ⁿb ɔ.¹/ɔ ŋ	1 7 4	AXN	PUN	46	46.P.C 46.U.V 46.N.c	2.0 1.5 0.8	ⁿbɔ.¹/ɔŋ	0	898	- - ⁿb ɔ.¹/ɔ ŋ - -
17945	cow, cattle	NJNBiya6	ⁿbɔ̀ŋ / bə̀ⁿbɔ̀ŋ	ⁿb ɔ.¹/ɔ ŋ	1 7 4	AXN	PUN	40	40.P.C 40.U.V 40.N.c	2.0 1.5 0.8	ⁿbɔ.¹/ɔŋ	0	898	- - ⁿb ɔ.¹/ɔ ŋ - -
9422	crab	NVBAbar7	ʃìnʃâŋhó / ǹʃâŋhóm̀	ʃ i.¹/i n ʃ a.⁵¹/a ŋ h o.⁵/o	3 7 4 3 7 4 3 7	AXMBYMBZ	SINSANHU	48	48.S.C 48.I.V 48.N.c 48.S.C 48.A.V 48.N.c 48.H.C 48.U.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	ʃi.¹/inʃa.⁵¹/aŋho.⁵/o	0	929	ʃ i.¹/i n ʃ a.⁵¹/a ŋ h o.⁵/o
9423	crab	ECLAbar8	kə̄kxâːm / bìkxàːm	k ə.³/ə kx aː.⁵¹/aː m	1 7 1 7 4	AXBYN	KEKAM	11	11.K.C 11.E.V 11.K.C 11.A.V 11.M.c	2.0 1.5 1.75 1.3 0.8	kə.³/əkxaː.⁵¹/aːm	0	906	k ə.³/ə kx aː.⁵¹/aː - m -
9424	crab	NMAAbar1	ʃìʃàŋhó / m̀ʃàŋhó	ʃ i.¹/i ʃ a.¹/a ŋ h o.⁵/o	3 7 3 7 4 3 7	AXBYMBZ	SISANHU	42	42.S.C 42.I.V 42.S.C 42.A.V 42.N.c 42.H.C 42.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	ʃi.¹/iʃa.¹/aŋho.⁵/o	0	929	ʃ i.¹/i - ʃ a.¹/a ŋ h o.⁵/o
9425	crab	NACAbar2	ʃìnʃâŋhṍ / m̀ʃâŋhṍ	ʃ i.¹/i n ʃ a.⁵¹/a ŋ h õ.⁵/õ	3 7 4 3 7 4 3 7	AXMBYMBZ	SINSANHU	31	31.S.C 31.I.V 31.N.c 31.S.C 31.A.V 31.N.c 31.H.C 31.U.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	ʃi.¹/inʃa.⁵¹/aŋhõ.⁵/õ	0	929	ʃ i.¹/i n ʃ a.⁵¹/a ŋ h õ.⁵/õ
9426	crab	NEMAjumbu9	fə̀kʲǎː~fə́kʲáː / m̩̀kʲǎː~m̩̀kʲáː	f ə.¹/ə kʲ aː.¹⁵/aː	3 7 1 7	AXBZ	BEKA	36	36.B.C 36.E.V 36.K.C 36.A.V	2.0 1.5 1.75 0.8	fə.¹/əkʲaː.¹⁵/aː	0	917	f ə.¹/ə - kʲ - aː.¹⁵/aː
9427	crab	NVIAjumbu1	fə̀ŋkyǎː / ə̀mkyǎː	f ə.¹/ə ŋ k j aː.¹⁵/aː	3 7 4 1 6 7	AXMBCZ	BENKJA	49	49.B.C 49.E.V 49.N.c 49.K.C 49.J.C 49.A.V	2.0 1.5 1.1 1.75 1.5 0.8	fə.¹/əŋkjaː.¹⁵/aː	0	917	f ə.¹/ə ŋ k j aː.¹⁵/aː
9428	crab	KMNAjumbu2	fə̀ŋkyǎː / m̀kyǎː	f ə.¹/ə ŋ k j aː.¹⁵/aː	3 7 4 1 6 7	AXMBCZ	BENKJA	25	25.B.C 25.E.V 25.N.c 25.K.C 25.J.C 25.A.V	2.0 1.5 1.1 1.75 1.5 0.8	fə.¹/əŋkjaː.¹⁵/aː	0	917	f ə.¹/ə ŋ k j aː.¹⁵/aː
9429	crab	KDCAjumbu10	fə́kʲá / m̩̀kʲǎː	f ə.⁵/ə kʲ a.⁵/a	3 7 1 7	AXBZ	BEKA	19	19.B.C 19.E.V 19.K.C 19.A.V	2.0 1.5 1.75 0.8	fə.⁵/əkʲa.⁵/a	0	917	f ə.⁵/ə - kʲ - a.⁵/a
9430	crab	NNBBuu3	kə́káːmə́ / bə́káːmə́	k ə.⁵/ə k aː.⁵/aː m ə.⁵/ə	1 7 1 7 4 7	AXBYBZ	KEKAME	45	45.K.C 45.E.V 45.K.C 45.A.V 45.M.C 45.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.⁵/əkaː.⁵/aːmə.⁵/ə	0	906	k ə.⁵/ə k aː.⁵/aː - m ə.⁵/ə
9431	crab	MNJBuu4	kə́káːmə́ / bə́káːmə́	k ə.⁵/ə k aː.⁵/aː m ə.⁵/ə	1 7 1 7 4 7	AXBYBZ	KEKAME	29	29.K.C 29.E.V 29.K.C 29.A.V 29.M.C 29.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.⁵/əkaː.⁵/aːmə.⁵/ə	0	906	k ə.⁵/ə k aː.⁵/aː - m ə.⁵/ə
9432	crab	KEMBuu1	kə́káːmə́ / bə́káːmə́	k ə.⁵/ə k aː.⁵/aː m ə.⁵/ə	1 7 1 7 4 7	AXBYBZ	KEKAME	21	21.K.C 21.E.V 21.K.C 21.A.V 21.M.C 21.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.⁵/əkaː.⁵/aːmə.⁵/ə	0	906	k ə.⁵/ə k aː.⁵/aː - m ə.⁵/ə
9433	crab	KCYBuu2	kə́káːmə́ / bə́káːmə́	k ə.⁵/ə k aː.⁵/aː m ə.⁵/ə	1 7 1 7 4 7	AXBYBZ	KEKAME	18	18.K.C 18.E.V 18.K.C 18.A.V 18.M.C 18.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kə.⁵/əkaː.⁵/aːmə.⁵/ə	0	906	k ə.⁵/ə k aː.⁵/aː - m ə.⁵/ə
9434	crab	KHKFang12	kxɛ́ːm / bə̀kxɛ́ːmə́	kx ɛː.⁵/ɛː m	1 7 4	AXN	KEM	23	23.K.C 23.E.V 23.M.c	2.0 1.5 0.8	kxɛː.⁵/ɛːm	0	906	- - kx ɛː.⁵/ɛː - m -
9435	crab	DPNFang13	kxɛ́mə́ / bə̀kxɛ́mə́	kx ɛ.⁵/ɛ m ə.⁵/ə	1 7 4 7	AXBZ	KEME	10	10.K.C 10.E.V 10.M.C 10.E.V	2.0 1.5 1.75 0.8	kxɛ.⁵/ɛmə.⁵/ə	0	906	- - kx ɛ.⁵/ɛ - m ə.⁵/ə
9436	crab	KDVFang1	kxémə́ / bə̀kxɛ́mə́	kx e.⁵/e m ə.⁵/ə	1 7 4 7	AXBZ	KEME	20	20.K.C 20.E.V 20.M.C 20.E.V	2.0 1.5 1.75 0.8	kxe.⁵/emə.⁵/ə	0	906	- - kx e.⁵/e - m ə.⁵/ə
9437	crab	KJSFang2	kxémə́ / bə̀kxɛ́mə́	kx e.⁵/e m ə.⁵/ə	1 7 4 7	AXBZ	KEME	24	24.K.C 24.E.V 24.M.C 24.E.V	2.0 1.5 1.75 0.8	kxe.⁵/emə.⁵/ə	0	906	- - kx e.⁵/e - m ə.⁵/ə
9438	crab	JGYKoshin3	kə́ŋkɛ̃́ː / bə́ŋkɛ̃́ː	k ə.⁵/ə ŋ k ɛ̃ː.⁵/ɛ̃ː	1 7 4 1 7	AXMBZ	KENKE	15	15.K.C 15.E.V 15.N.c 15.K.C 15.E.V	2.0 1.5 1.1 1.75 0.8	kə.⁵/əŋkɛ̃ː.⁵/ɛ̃ː	0	913	k ə.⁵/ə ŋ k ɛ̃ː.⁵/ɛ̃ː
9439	crab	TELKoshin4	kə́ŋkɛ̃́ / bə́ŋkɛ̃́ː	k ə.⁵/ə ŋ k ɛ̃.⁵/ɛ̃	1 7 4 1 7	AXMBZ	KENKE	50	50.K.C 50.E.V 50.N.c 50.K.C 50.E.V	2.0 1.5 1.1 1.75 0.8	kə.⁵/əŋkɛ̃.⁵/ɛ̃	0	913	k ə.⁵/ə ŋ k ɛ̃.⁵/ɛ̃
9440	crab	MRYKoshin2	kə́ŋkæ̃̄ /  bə́dʒúə̀	k ə.⁵/ə ŋ k æ̃.³/æ	1 7 4 1 7	AXMBZ	KENKE	30	30.K.C 30.E.V 30.N.c 30.K.C 30.E.V	2.0 1.5 1.1 1.75 0.8	kə.⁵/əŋkæ̃.³/æ	0	913	k ə.⁵/ə ŋ k æ̃.³/æ
9441	crab	KCSKung3	kə́kɑ́m / wùkɑ́m	k ə.⁵/ə k ɑ.⁵/ɑ m	1 7 1 7 4	AXBYN	KEKAM	17	17.K.C 17.E.V 17.K.C 17.A.V 17.M.c	2.0 1.5 1.75 1.3 0.8	kə.⁵/əkɑ.⁵/ɑm	0	906	k ə.⁵/ə k ɑ.⁵/ɑ - m -
9442	crab	NJSKung4	kə̀kə́m / ʊ̀kə́m	k ə.¹/ə k ə.⁵/ə m	1 7 1 7 4	AXBYN	KEKEM	41	41.K.C 41.E.V 41.K.C 41.E.V 41.M.c	2.0 1.5 1.75 1.3 0.8	kə.¹/əkə.⁵/əm	0	906	k ə.¹/ə k ə.⁵/ə - m -
9443	crab	ZKGKung1	kə̀kə́m / ʊ̀kə́m	k ə.¹/ə k ə.⁵/ə m	1 7 1 7 4	AXBYN	KEKEM	53	53.K.C 53.E.V 53.K.C 53.E.V 53.M.c	2.0 1.5 1.75 1.3 0.8	kə.¹/əkə.⁵/əm	0	906	k ə.¹/ə k ə.⁵/ə - m -
9444	crab	BNMKung2	kə̀kə́m / ʊ́kə́m	k ə.¹/ə k ə.⁵/ə m	1 7 1 7 4	AXBYN	KEKEM	7	7.K.C 7.E.V 7.K.C 7.E.V 7.M.c	2.0 1.5 1.75 1.3 0.8	kə.¹/əkə.⁵/əm	0	906	k ə.¹/ə k ə.⁵/ə - m -
9445	crab	NMNMundabli3	kám / kām~kám	k a.⁵/a m	1 7 4	AXN	KAM	43	43.K.C 43.A.V 43.M.c	2.0 1.5 0.8	ka.⁵/am	0	906	- - k a.⁵/a - m -
9446	crab	CENMundabli2	kāɦm / káɦm	k a.³/a ɦ m	1 7 3 4	AXBC	KAHM	8	8.K.C 8.A.V 8.H.C 8.M.C	2.0 1.5 1.75 1.5	ka.³/aɦm	0	906	- - k a.³/a ɦ m -
9447	crab	LFNMundabli1	kām / kāmbó	k a.³/a m	1 7 4	AXN	KAM	26	26.K.C 26.A.V 26.M.c	2.0 1.5 0.8	ka.³/am	0	906	- - k a.³/a - m -
9448	crab	NINMundabli4	kɑ̄ɦm / kɑ̄ɦmbó	k ɑ.³/ɑ ɦ m	1 7 3 4	AXBC	KAHM	39	39.K.C 39.A.V 39.H.C 39.M.C	2.0 1.5 1.75 1.5	kɑ.³/ɑɦm	0	906	- - k ɑ.³/ɑ ɦ m -
9449	crab	NGTMunken3	ʃínʃə̂nə́ / mùnʃə̂nə́	ʃ i.⁵/i n ʃ ə.⁵¹/ə n ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	SINSENE	38	38.S.C 38.I.V 38.N.c 38.S.C 38.E.V 38.N.C 38.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃi.⁵/inʃə.⁵¹/ənə.⁵/ə	0	929	ʃ i.⁵/i n ʃ ə.⁵¹/ə n - ə.⁵/ə
9450	crab	NUNMunken4	ʃìnʃə̀nə́ / mʊ̀nʃə̀nə́	ʃ i.¹/i n ʃ ə.¹/ə n ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	SINSENE	47	47.S.C 47.I.V 47.N.c 47.S.C 47.E.V 47.N.C 47.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ʃi.¹/inʃə.¹/ənə.⁵/ə	0	929	ʃ i.¹/i n ʃ ə.¹/ə n - ə.⁵/ə
9451	crab	NEAMunken1	ákàːmə̀ / bìkàːmə̀	a.⁵/a k aː.¹/aː m ə.¹/ə	7 1 7 4 7	XBYBZ	AKAME	35	35.A.V 35.K.C 35.A.V 35.M.C 35.E.V	1.5 1.75 1.3 1.75 0.8	a.⁵/akaː.¹/aːmə.¹/ə	0	906	- a.⁵/a k aː.¹/aː - m ə.¹/ə
9452	crab	MCANgun3	fínʃâmə́ / mʷɪ̀nʃâmə́	f i.⁵/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	27	27.B.C 27.I.V 27.N.c 27.S.C 27.A.V 27.M.C 27.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.⁵/inʃa.⁵¹/amə.⁵/ə	0	929	f i.⁵/i n ʃ a.⁵¹/a - m ə.⁵/ə
9453	crab	KBMNgun4	fìnʃâmə́ / mʊ̀nʃâmə́	f i.¹/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	16	16.B.C 16.I.V 16.N.c 16.S.C 16.A.V 16.M.C 16.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.⁵¹/amə.⁵/ə	0	929	f i.¹/i n ʃ a.⁵¹/a - m ə.⁵/ə
9454	crab	WCANgun1	fìnʃàmə́ / m̄ʃâmə́	f i.¹/i n ʃ a.³/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	52	52.B.C 52.I.V 52.N.c 52.S.C 52.A.V 52.M.C 52.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.³/amə.⁵/ə	0	929	f i.¹/i n ʃ a.³/a - m ə.⁵/ə
9455	crab	AOMNgun2	fìnʃâːmó / mwɨ̀nʃâːmô	f i.¹/i n ʃ aː.⁵¹/aː m o.⁵/o	3 7 4 3 7 4 7	AXMBYBZ	BINSAMU	3	3.B.C 3.I.V 3.N.c 3.S.C 3.A.V 3.M.C 3.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃaː.⁵¹/aːmo.⁵/o	0	929	f i.¹/i n ʃ aː.⁵¹/aː - m o.⁵/o
9456	crab	APBMumfu1	kám / kāmbə́	k a.⁵/a m	1 7 4	AXN	KAM	4	4.K.C 4.A.V 4.M.c	2.0 1.5 0.8	ka.⁵/am	0	906	- - k a.⁵/a - m -
9457	crab	DNMMumfu2	kàṃ / kàmbə́	k a.³/a m	1 7 4	AXN	KAM	9	9.K.C 9.A.V 9.M.c	2.0 1.5 0.8	ka.³/am	1	906	- - k a.³/a - m -
9458	crab	BKBMashi2	ákám / bíkám	a.⁵/a k a.⁵/a m	7 1 7 4	XBYN	AKAM	6	6.A.V 6.K.C 6.A.V 6.M.c	1.5 1.75 1.3 0.8	a.⁵/aka.⁵/am	0	906	- a.⁵/a k a.⁵/a - m -
9459	crab	KFKMashi1	ákám / bíkám	a.⁵/a k a.⁵/a m	7 1 7 4	XBYN	AKAM	22	22.A.V 22.K.C 22.A.V 22.M.c	1.5 1.75 1.3 0.8	a.⁵/aka.⁵/am	0	906	- a.⁵/a k a.⁵/a - m -
9460	crab	ABSMissong1	kìkàːm / bìkàːm	k i.¹/i k aː.¹/aː m	1 7 1 7 4	AXBYN	KIKAM	1	1.K.C 1.I.V 1.K.C 1.A.V 1.M.c	2.0 1.5 1.75 1.3 0.8	ki.¹/ikaː.¹/aːm	0	906	k i.¹/i k aː.¹/aː - m -
9461	crab	AGAMissong2	kɪ̀kàm / bíkámbí	k ɪ.¹/ɪ k a.³/a m	1 7 1 7 4	AXBYN	KIKAM	2	2.K.C 2.I.V 2.K.C 2.A.V 2.M.c	2.0 1.5 1.75 1.3 0.8	kɪ.¹/ɪka.³/am	0	906	k ɪ.¹/ɪ k a.³/a - m -
14841	crab	NCCMumfu4	káʔm̩̀ / káʔm̩̀	k a.⁵/a ʔ m.¹/m	1 7 1 4	AXBC	KAHM	32	32.K.C 32.A.V 32.H.C 32.M.C	2.0 1.5 1.75 1.5	ka.⁵/aʔm.¹/m	0	906	- - k a.⁵/a ʔ m.¹/m -
14842	crab	MEAMumfu3	kāʔm̩̄ / káʔm̩̄	k a.³/a ʔ m.³/m	1 7 1 4	AXBC	KAHM	28	28.K.C 28.A.V 28.H.C 28.M.C	2.0 1.5 1.75 1.5	ka.³/aʔm.³/m	0	906	- - k a.³/a ʔ m.³/m -
15293	crab	NMSMissong4	kíkâːm / bíkâːm	k i.⁵/i k aː.⁵¹/aː m	1 7 1 7 4	AXBYN	KIKAM	44	44.K.C 44.I.V 44.K.C 44.A.V 44.M.c	2.0 1.5 1.75 1.3 0.8	ki.⁵/ikaː.⁵¹/aːm	0	906	k i.⁵/i k aː.⁵¹/aː - m -
15294	crab	NDNMissong5	kìkàm~kìka᷇ːm / bíkâːm~bìkàm	k i.¹/i k a.³/a m	1 7 1 7 4	AXBYN	KIKAM	34	34.K.C 34.I.V 34.K.C 34.A.V 34.M.c	2.0 1.5 1.75 1.3 0.8	ki.¹/ika.³/am	0	906	k i.¹/i k a.³/a - m -
15743	crab	BAAMashi4	ákáːm / bíkáːm	a.⁵/a k aː.⁵/aː m	7 1 7 4	XBYN	AKAM	5	5.A.V 5.K.C 5.A.V 5.M.c	1.5 1.75 1.3 0.8	a.⁵/akaː.⁵/aːm	0	906	- a.⁵/a k aː.⁵/aː - m -
15744	crab	NCMMashi5	ákám / bíkám	a.⁵/a k a.⁵/a m	7 1 7 4	XBYN	AKAM	33	33.A.V 33.K.C 33.A.V 33.M.c	1.5 1.75 1.3 0.8	a.⁵/aka.⁵/am	0	906	- a.⁵/a k a.⁵/a - m -
16465	crab	NFKBiya7	fìnʃâmə́ / ŋmɪ̀nʃâmə́	f i.¹/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	37	37.B.C 37.I.V 37.N.c 37.S.C 37.A.V 37.M.C 37.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.⁵¹/amə.⁵/ə	0	929	f i.¹/i n ʃ a.⁵¹/a - m ə.⁵/ə
16466	crab	FBCBiya8	fìnʃâmə́ / ŋmɪ̀nʃâmə́	f i.¹/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	13	13.B.C 13.I.V 13.N.c 13.S.C 13.A.V 13.M.C 13.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.⁵¹/amə.⁵/ə	0	929	f i.¹/i n ʃ a.⁵¹/a - m ə.⁵/ə
16467	crab	ENBBiya1	fìnʃə̂mə́ / m̀ʃə̀mə̀	f i.¹/i n ʃ ə.⁵¹/ə m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSEME	12	12.B.C 12.I.V 12.N.c 12.S.C 12.E.V 12.M.C 12.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃə.⁵¹/əmə.⁵/ə	0	929	f i.¹/i n ʃ ə.⁵¹/ə - m ə.⁵/ə
16468	crab	ICNBiya2	ɪ́kám /bə̀kám	ɪ.⁵/ɪ k a.⁵/a m	7 1 7 4	XBYN	IKAM	14	14.I.V 14.K.C 14.A.V 14.M.c	1.5 1.75 1.3 0.8	ɪ.⁵/ɪka.⁵/am	0	906	- ɪ.⁵/ɪ k a.⁵/a - m -
17946	crab	NSFBiya5	fìnʃâmə́ / m̩̀ʃâmə́ ~kə̀kàːmə̀ / bìkàːmə̀	f i.¹/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	46	46.B.C 46.I.V 46.N.c 46.S.C 46.A.V 46.M.C 46.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.⁵¹/amə.⁵/ə	0	929	f i.¹/i n ʃ a.⁵¹/a - m ə.⁵/ə
17947	crab	NJNBiya6	fìnʃâmə́ / mʊ̀nʃâmə́ ~ɪ̀kə́ŋkám / kə̀kə́ŋkāmə̄	f i.¹/i n ʃ a.⁵¹/a m ə.⁵/ə	3 7 4 3 7 4 7	AXMBYBZ	BINSAME	40	40.B.C 40.I.V 40.N.c 40.S.C 40.A.V 40.M.C 40.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	fi.¹/inʃa.⁵¹/amə.⁵/ə	0	929	f i.¹/i n ʃ a.⁵¹/a - m ə.⁵/ə
10513	cricket	NVBAbar7	ɪ̀ⁿdʒìndʒàŋ / ɪ̀ⁿdʒíⁿdʒáŋə́kì	ɪ.¹/ɪ ⁿd ʒ i.¹/i n dʒ a.¹/a ŋ	7 1 3 7 4 1 7 4	XBCYMBYN	ITSINTAN	48	48.I.V 48.T.C 48.S.C 48.I.V 48.N.c 48.T.C 48.A.V 48.N.c	1.5 1.75 1.5 1.3 1.1 1.75 1.3 0.8	ɪ.¹/ɪⁿdʒi.¹/indʒa.¹/aŋ	0	932	ɪ.¹/ɪ - ⁿd ʒ i.¹/i - n dʒ - a.¹/a ŋ
10514	cricket	ECLAbar8	ɪ̀ⁿdʒìⁿdʒàŋ / kíⁿdʒíⁿdʒáŋō	ɪ.¹/ɪ ⁿd ʒ i.¹/i ⁿd ʒ a.¹/a ŋ	7 1 3 7 1 3 7 4	XBCYBCYN	ITSITSAN	11	11.I.V 11.T.C 11.S.C 11.I.V 11.T.C 11.S.C 11.A.V 11.N.c	1.5 1.75 1.5 1.3 1.75 1.5 1.3 0.8	ɪ.¹/ɪⁿdʒi.¹/iⁿdʒa.¹/aŋ	0	932	ɪ.¹/ɪ - ⁿd ʒ i.¹/i - - ⁿd ʒ a.¹/a ŋ
10515	cricket	NMAAbar1	ìdʒìndʒàŋ / kɪ́ndʒíndʒáŋō	i.¹/i dʒ i.¹/i n dʒ a.¹/a ŋ	7 1 7 4 1 7 4	XBYMBYN	ITINTAN	42	42.I.V 42.T.C 42.I.V 42.N.c 42.T.C 42.A.V 42.N.c	1.5 1.75 1.3 1.1 1.75 1.3 0.8	i.¹/idʒi.¹/indʒa.¹/aŋ	0	932	i.¹/i - dʒ - i.¹/i - n dʒ - a.¹/a ŋ
10516	cricket	NACAbar2	ìndʒìndʒàŋ / kɪ̀ndʒíndʒáŋō	i.¹/i n dʒ i.¹/i n dʒ a.¹/a ŋ	7 4 1 7 4 1 7 4	XMBYMBYN	INTINTAN	31	31.I.V 31.N.c 31.T.C 31.I.V 31.N.c 31.T.C 31.A.V 31.N.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	i.¹/indʒi.¹/indʒa.¹/aŋ	0	932	i.¹/i n dʒ - i.¹/i - n dʒ - a.¹/a ŋ
